pc1,pc2,cluster,cluster_label
1.5279553587407628,1.6032626781838804,1,connected but engaged
-2.8090031383181713,-0.415484782626512,0,Digitally excluded
1.6059951969058268,0.33398931434513535,1,connected but engaged
2.029439056784562,-0.37424753268648403,1,connected but engaged
1.3507575657505624,0.6681032313607552,1,connected but engaged
-0.9734180749903866,0.13671548594134214,0,Digitally excluded
-1.91277943458033,-0.5491997542599472,0,Digitally excluded
4.7080781035638735,-1.5494664132171487,2,advanced adopters
1.2558760634631345,1.6572621349130716,1,connected but engaged
0.7021619403535346,-0.3426859051819679,1,connected but engaged
-2.8694261636379004,0.6079467072095749,0,Digitally excluded
0.4518385563976923,2.001865360005623,1,connected but engaged
-0.3088937202018378,-0.39711589979751644,0,Digitally excluded
-2.1455707264576507,-0.5376149998041422,0,Digitally excluded
-1.6714340452572447,0.6968604608203589,0,Digitally excluded
0.7343434034344098,-2.037881502854011,1,connected but engaged
-0.6349149160095203,2.8305827481705856,1,connected but engaged
1.7289248864607254,0.43681192940495467,1,connected but engaged
2.9918445291829197,0.498060501099966,2,advanced adopters
-2.129355021457162,-0.25758291174292164,0,Digitally excluded
2.3209224342371764,-1.2780803294821217,1,connected but engaged
4.507971203884862,-2.08123903805301,2,advanced adopters
1.5686788599543293,1.651030604902757,1,connected but engaged
-0.9722500248996698,-1.1940235470207707,0,Digitally excluded
-0.1027721192995809,-1.0180683873599774,1,connected but engaged
2.555028994471894,0.4347206763505518,1,connected but engaged
-2.1075276655779382,-0.8263333335298261,0,Digitally excluded
-0.11865121353889051,-0.13635375530455848,0,Digitally excluded
-0.19589809094218918,2.547490368022136,1,connected but engaged
1.8303535385906338,1.0524550931987557,1,connected but engaged
-2.7019501748380286,-0.06506785861243208,0,Digitally excluded
-2.4753917050488203,2.122093711783441,0,Digitally excluded
-2.7715173985029335,0.10125277456863666,0,Digitally excluded
-0.20270540056070324,0.3568143299003562,1,connected but engaged
2.2404853760658634,1.2345290227020813,1,connected but engaged
0.5854992918509674,-0.35686576034728335,1,connected but engaged
-1.472968487698909,-1.2585130543179188,0,Digitally excluded
-0.022634500425877488,0.8276117707405151,1,connected but engaged
0.6996378677702653,-2.012308685352972,1,connected but engaged
0.43623433373632137,0.10918944183324311,1,connected but engaged
-1.4146772388236368,-0.16468490118293053,0,Digitally excluded
-0.41367569020650813,-0.9373974941147475,0,Digitally excluded
-0.3695776145278172,1.7955546765326522,1,connected but engaged
4.580443742633366,-0.3664583060195678,2,advanced adopters
1.632813435908122,1.224506408100227,1,connected but engaged
-1.9726227357491264,-0.22076765657843875,0,Digitally excluded
0.7818853657924834,1.2558372014834143,1,connected but engaged
-0.5015944564432079,-2.1745753479689074,0,Digitally excluded
-1.7034303478161334,0.8000071968884356,0,Digitally excluded
-2.2527561495551987,-0.05005896235505038,0,Digitally excluded
0.30105884873620614,0.0938887793836413,1,connected but engaged
-2.01480650658014,0.5223395563760999,0,Digitally excluded
1.0721257047123276,-1.735603057030711,1,connected but engaged
0.7444905262139837,-2.883476084301337,1,connected but engaged
1.4719437961445225,-1.6263499935678432,2,advanced adopters
1.9984887971723178,-0.7304254544302986,1,connected but engaged
0.2345854389327163,0.9953850695074089,1,connected but engaged
-2.423796576287849,0.39963278064778285,0,Digitally excluded
1.5711535340611371,-2.000443185739678,1,connected but engaged
-2.796479555991669,-0.47433644177418255,0,Digitally excluded
1.4662070365681759,0.8346052891180438,1,connected but engaged
-2.1998395832058284,-0.28259114349756925,0,Digitally excluded
-2.5688478755833586,-0.44769900292615816,0,Digitally excluded
0.24512938012983534,1.6853238241733615,1,connected but engaged
-1.901925343293541,1.32934175466734,0,Digitally excluded
1.5853860106444007,0.6779979059410536,1,connected but engaged
1.180780617312253,0.28849270076721156,1,connected but engaged
-1.97050715428503,-0.7258154214352929,0,Digitally excluded
-1.6136312547361877,-1.8897327120261291,0,Digitally excluded
0.2808837763461647,1.4759214688640792,1,connected but engaged
0.9941293013458407,0.08556037363450633,1,connected but engaged
1.4422494646774424,-0.403466248837015,1,connected but engaged
3.4747719899810097,0.07256441900290526,2,advanced adopters
4.150216702288899,0.7962617967010304,2,advanced adopters
-2.6994920117023424,0.7966467481717479,0,Digitally excluded
-2.4759811090447053,-1.3179225791917082,0,Digitally excluded
-1.3788865452053052,-1.1055991207947817,0,Digitally excluded
-0.04205289852056982,0.5987961032696969,1,connected but engaged
1.2349331004154949,0.277266104656342,1,connected but engaged
-1.4384126457331956,-2.692068516024178,0,Digitally excluded
-2.879970104835019,-0.08199204745637796,0,Digitally excluded
